0.186
0.697
1.184
1.649
2.113
2.577
3.042
3.576
4.110
4.621
5.132
5.642
6.153
6.687
7.198
7.709
8.266
8.800
9.334
9.845
10.379
10.913
11.447
12.005
12.539
13.073
13.607
14.141
14.675
15.209
15.720
16.231
16.742
17.252
17.763
18.297
18.808
19.319
19.853
20.387
20.898
21.432
21.966
22.477
22.988
23.499
24.009
24.520
25.031
25.542
26.076
26.587
27.098
27.609
28.119
28.630
29.118
29.605
30.070
30.534
30.999
31.533
32.020
32.508
33.019
33.530
34.040
34.528
35.039
35.573
36.061
36.571
37.082
37.593
38.104
38.615
39.126
39.636
40.147
40.658
41.169
41.680
42.191
42.678
43.189
43.700
44.211
44.698
45.209
45.720
46.231
46.742
47.253
47.763
48.274
48.762
49.273
49.784
50.294
50.828
51.339
51.827
52.338
52.849
53.359
53.870
54.381
54.892
55.426
55.914
56.401
56.935
57.446
57.934
58.445
58.955
59.466
59.977
60.488
60.999
61.510
62.020
62.531
63.042
63.553
64.064
64.551
65.062
65.573
66.084
66.595
67.106
67.617
68.127
68.615
69.126
69.637
70.147
70.635
71.169
71.657
72.168
72.678
73.189
73.677
74.188
74.699
75.209
75.720
76.231
76.742
77.253
77.787
78.298
78.809
79.296
79.807
80.318
80.829
81.340
81.850
82.361
82.872
83.383
83.894
84.405
84.915
85.403
85.914
86.448
86.959
87.470
87.980
88.491
88.979
89.513
90.024
90.511
91.022
91.533
92.044
92.555
93.042
93.553
94.064
94.552
95.062
95.573
96.084
96.618
97.106
97.617
98.128
98.638
99.126
99.637
100.148
100.659
101.146
101.680
102.191
102.679
103.189
103.700
104.188
104.722
105.233
105.744
106.255
106.765
107.276
107.764
108.298
108.785
109.320
109.807
110.318
110.806
111.316
111.827
112.338
112.849
113.360
113.871
114.358
114.869
115.380
115.891
116.425
116.912
117.423
117.934
118.445
118.956
119.467
119.978
120.488
120.999
121.487
121.998
122.508
123.019
123.530
124.064
124.552
125.086
125.574
126.108
126.618
127.106
127.617
128.128
128.615
129.126
129.637
130.148
130.659
131.170
131.657
132.191
132.679
133.190
133.677
134.188
134.699
135.210
135.721
136.231
136.742
137.276
137.764
138.275
138.762
139.273
139.784
140.295
140.806
141.317
141.804
142.338
142.826
143.337
143.848
144.358
144.869
145.403
145.914
146.425
146.936
147.447
147.934
148.445
148.956
149.490
149.978
150.489
150.999
151.510
151.998
152.532
153.043
153.554
154.041
154.575
155.086
155.597
156.085
156.572
157.106
157.594
158.105
158.616
159.150
159.637
160.148
160.659
161.170
161.681
162.191
162.725
163.213
163.677
164.188
164.722
165.210
165.721
166.232
166.766
167.253
167.764
168.275
168.786
169.273
169.808
170.318
170.852
171.340
171.851
172.362
172.849
173.360
173.871
174.382
174.916
175.404
175.891
176.402
176.913
177.424
177.958
178.445
178.979
179.467
179.978
180.489
180.976
181.487
181.998
182.509
183.020
183.507
184.018
184.529
185.017
185.527
186.038
186.572
187.083
187.571
188.082
188.616
189.127
189.637
190.125
190.613
191.123
191.634
192.145
192.656
193.167
193.654
194.165
194.676
195.187
195.721
196.209
196.719
197.230
197.741
198.252
198.763
199.274
199.784
200.295
200.806
201.317
201.828
202.339
202.850
203.360
203.871
204.382
204.893
205.404
205.915
206.425
206.936
207.424
207.935
208.446
208.956
209.467
209.978
210.489
211.000
211.487
211.998
212.509
212.997
213.507
214.018
214.529
215.040
215.551
216.062
216.573
217.083
217.594
218.105
218.639
219.150
219.638
220.148
220.636
221.147
221.658
222.169
222.679
223.190
223.701
224.212
224.723
225.234
225.721
226.232
226.743
227.254
227.741
228.252
228.763
229.274
229.761
230.272
230.783
231.294
231.782
232.292
232.803
233.337
233.825
234.359
234.870
235.381
235.868
236.356
236.890
237.378
237.888
238.399
238.887
239.398
239.885
240.396
240.907
241.464
241.952
242.509
243.020
243.531
244.042
244.553
245.063
245.574
246.062
246.549
247.107
247.594
248.105
248.616
249.127
249.638
250.125
250.636
251.147
251.635
252.145
252.656
253.167
253.701
254.212
254.723
255.234
255.721
256.232
256.743
257.254
257.741
258.252
258.763
259.274
259.762
260.272
260.783
261.294
261.805
262.339
262.850
263.361
263.848
264.359
264.870
265.358
265.868
266.379
266.867
267.378
267.889
268.376
268.887
269.421
269.932
270.466
270.977
271.511
272.022
272.509
272.997
273.531
274.042
274.530
275.040
275.551
276.062
276.550
277.060
